 ######################################################################
 #Data for Case=          18
 #   ALPHA,             N,       ITERATIONS, VW,          UMAX ,       UAVG,           UTAU1,          UTAU2    
 # 9.99999975E-05   10001     10000  3.75000000E+00  3.88851095E+00  2.43352343E+00  4.05441345E-02  1.34744846E-01
 ######################################################################
 # YPAD(I)/H,     U(I)/U_AVG	
  3.08328776E-01  1.32573378E+00
  3.08436689E-01  1.32548120E+00
  3.08544612E-01  1.32522843E+00
  3.08652547E-01  1.32497557E+00
  3.08760492E-01  1.32472252E+00
  3.08868448E-01  1.32446939E+00
  3.08976415E-01  1.32421607E+00
  3.09084393E-01  1.32396267E+00
  3.09192382E-01  1.32370908E+00
  3.09300381E-01  1.32345540E+00
  3.09408391E-01  1.32320153E+00
  3.09516412E-01  1.32294758E+00
  3.09624444E-01  1.32269344E+00
  3.09732486E-01  1.32243922E+00
  3.09840540E-01  1.32218480E+00
  3.09948604E-01  1.32193031E+00
  3.10056679E-01  1.32167562E+00
  3.10164765E-01  1.32142085E+00
  3.10272861E-01  1.32116588E+00
  3.10380969E-01  1.32091084E+00
  3.10489087E-01  1.32065560E+00
  3.10597216E-01  1.32040028E+00
  3.10705356E-01  1.32014477E+00
  3.10813506E-01  1.31988918E+00
  3.10921668E-01  1.31963340E+00
  3.11029840E-01  1.31937753E+00
  3.11138023E-01  1.31912147E+00
  3.11246217E-01  1.31886532E+00
  3.11354422E-01  1.31860899E+00
  3.11462637E-01  1.31835258E+00
  3.11570864E-01  1.31809597E+00
  3.11679101E-01  1.31783928E+00
  3.11787349E-01  1.31758240E+00
  3.11895608E-01  1.31732543E+00
  3.12003878E-01  1.31706828E+00
  3.12112158E-01  1.31681103E+00
  3.12220449E-01  1.31655360E+00
  3.12328752E-01  1.31629609E+00
  3.12437065E-01  1.31603838E+00
  3.12545388E-01  1.31578059E+00
  3.12653723E-01  1.31552261E+00
  3.12762068E-01  1.31526455E+00
  3.12870425E-01  1.31500629E+00
  3.12978792E-01  1.31474795E+00
  3.13087170E-01  1.31448942E+00
  3.13195559E-01  1.31423081E+00
  3.13303959E-01  1.31397201E+00
  3.13412369E-01  1.31371311E+00
  3.13520790E-01  1.31345404E+00
  3.13629223E-01  1.31319487E+00
  3.13737666E-01  1.31293552E+00
  3.13846120E-01  1.31267607E+00
  3.13954584E-01  1.31241645E+00
  3.14063060E-01  1.31215673E+00
  3.14171546E-01  1.31189682E+00
  3.14280044E-01  1.31163683E+00
  3.14388552E-01  1.31137665E+00
  3.14497071E-01  1.31111638E+00
  3.14605601E-01  1.31085593E+00
  3.14714141E-01  1.31059539E+00
  3.14822693E-01  1.31033466E+00
  3.14931255E-01  1.31007384E+00
  3.15039828E-01  1.30981283E+00
  3.15148413E-01  1.30955174E+00
  3.15257008E-01  1.30929045E+00
  3.15365613E-01  1.30902908E+00
  3.15474230E-01  1.30876753E+00
  3.15582858E-01  1.30850588E+00
  3.15691496E-01  1.30824405E+00
  3.15800145E-01  1.30798212E+00
  3.15908805E-01  1.30772001E+00
  3.16017476E-01  1.30745782E+00
  3.16126158E-01  1.30719543E+00
  3.16234851E-01  1.30693296E+00
  3.16343555E-01  1.30667029E+00
  3.16452269E-01  1.30640754E+00
  3.16560995E-01  1.30614460E+00
  3.16669731E-01  1.30588158E+00
  3.16778478E-01  1.30561836E+00
  3.16887236E-01  1.30535506E+00
  3.16996005E-01  1.30509157E+00
  3.17104785E-01  1.30482799E+00
  3.17213575E-01  1.30456422E+00
  3.17322377E-01  1.30430037E+00
  3.17431189E-01  1.30403632E+00
  3.17540012E-01  1.30377219E+00
  3.17648846E-01  1.30350787E+00
  3.17757692E-01  1.30324346E+00
  3.17866547E-01  1.30297886E+00
  3.17975414E-01  1.30271418E+00
  3.18084292E-01  1.30244931E+00
  3.18193180E-01  1.30218434E+00
  3.18302080E-01  1.30191919E+00
  3.18410990E-01  1.30165395E+00
  3.18519912E-01  1.30138853E+00
  3.18628844E-01  1.30112301E+00
  3.18737787E-01  1.30085730E+00
  3.18846741E-01  1.30059151E+00
  3.18955705E-01  1.30032553E+00
  3.19064681E-01  1.30005946E+00
  3.19173668E-01  1.29979320E+00
  3.19282665E-01  1.29952685E+00
  3.19391674E-01  1.29926032E+00
  3.19500693E-01  1.29899369E+00
  3.19609723E-01  1.29872688E+00
  3.19718764E-01  1.29845998E+00
  3.19827816E-01  1.29819289E+00
  3.19936879E-01  1.29792571E+00
  3.20045953E-01  1.29765834E+00
  3.20155038E-01  1.29739088E+00
  3.20264134E-01  1.29712323E+00
  3.20373240E-01  1.29685550E+00
  3.20482358E-01  1.29658758E+00
  3.20591486E-01  1.29631956E+00
  3.20700625E-01  1.29605136E+00
  3.20809776E-01  1.29578307E+00
  3.20918937E-01  1.29551460E+00
  3.21028109E-01  1.29524603E+00
  3.21137292E-01  1.29497727E+00
  3.21246486E-01  1.29470843E+00
  3.21355691E-01  1.29443939E+00
  3.21464906E-01  1.29417027E+00
  3.21574133E-01  1.29390095E+00
  3.21683371E-01  1.29363155E+00
  3.21792619E-01  1.29336196E+00
  3.21901878E-01  1.29309228E+00
  3.22011149E-01  1.29282241E+00
  3.22120430E-01  1.29255246E+00
  3.22229722E-01  1.29228231E+00
  3.22339025E-01  1.29201207E+00
  3.22448340E-01  1.29174165E+00
  3.22557665E-01  1.29147113E+00
  3.22667000E-01  1.29120043E+00
  3.22776347E-01  1.29092964E+00
  3.22885705E-01  1.29065865E+00
  3.22995074E-01  1.29038758E+00
  3.23104454E-01  1.29011632E+00
  3.23213844E-01  1.28984497E+00
  3.23323246E-01  1.28957343E+00
  3.23432658E-01  1.28930181E+00
  3.23542082E-01  1.28902999E+00
  3.23651516E-01  1.28875808E+00
  3.23760961E-01  1.28848598E+00
  3.23870418E-01  1.28821380E+00
  3.23979885E-01  1.28794142E+00
  3.24089363E-01  1.28766896E+00
  3.24198852E-01  1.28739630E+00
  3.24308352E-01  1.28712356E+00
  3.24417863E-01  1.28685063E+00
  3.24527385E-01  1.28657760E+00
  3.24636918E-01  1.28630439E+00
  3.24746462E-01  1.28603109E+00
  3.24856017E-01  1.28575760E+00
  3.24965583E-01  1.28548401E+00
  3.25075159E-01  1.28521024E+00
  3.25184747E-01  1.28493638E+00
  3.25294346E-01  1.28466233E+00
  3.25403955E-01  1.28438819E+00
  3.25513576E-01  1.28411386E+00
  3.25623207E-01  1.28383945E+00
  3.25732850E-01  1.28356484E+00
  3.25842503E-01  1.28329014E+00
  3.25952168E-01  1.28301525E+00
  3.26061843E-01  1.28274027E+00
  3.26171530E-01  1.28246510E+00
  3.26281227E-01  1.28218985E+00
  3.26390935E-01  1.28191440E+00
  3.26500655E-01  1.28163886E+00
  3.26610385E-01  1.28136313E+00
  3.26720126E-01  1.28108732E+00
  3.26829878E-01  1.28081131E+00
  3.26939641E-01  1.28053521E+00
  3.27049416E-01  1.28025892E+00
  3.27159201E-01  1.27998255E+00
  3.27268997E-01  1.27970598E+00
  3.27378804E-01  1.27942932E+00
  3.27488622E-01  1.27915248E+00
  3.27598451E-01  1.27887554E+00
  3.27708291E-01  1.27859841E+00
  3.27818142E-01  1.27832119E+00
  3.27928004E-01  1.27804379E+00
  3.28037877E-01  1.27776629E+00
  3.28147761E-01  1.27748860E+00
  3.28257656E-01  1.27721082E+00
  3.28367562E-01  1.27693286E+00
  3.28477479E-01  1.27665480E+00
  3.28587407E-01  1.27637655E+00
  3.28697346E-01  1.27609821E+00
  3.28807296E-01  1.27581968E+00
  3.28917257E-01  1.27554106E+00
  3.29027229E-01  1.27526225E+00
  3.29137212E-01  1.27498335E+00
  3.29247206E-01  1.27470426E+00
  3.29357210E-01  1.27442508E+00
  3.29467226E-01  1.27414571E+00
  3.29577253E-01  1.27386625E+00
  3.29687291E-01  1.27358660E+00
  3.29797340E-01  1.27330686E+00
  3.29907400E-01  1.27302692E+00
  3.30017471E-01  1.27274690E+00
  3.30127553E-01  1.27246669E+00
  3.30237646E-01  1.27218638E+00
  3.30347750E-01  1.27190589E+00
  3.30457865E-01  1.27162530E+00
  3.30567991E-01  1.27134453E+00
  3.30678128E-01  1.27106366E+00
  3.30788276E-01  1.27078260E+00
  3.30898435E-01  1.27050146E+00
  3.31008605E-01  1.27022012E+00
  3.31118786E-01  1.26993869E+00
  3.31228978E-01  1.26965707E+00
  3.31339181E-01  1.26937536E+00
  3.31449395E-01  1.26909346E+00
  3.31559621E-01  1.26881147E+00
  3.31669857E-01  1.26852929E+00
  3.31780104E-01  1.26824701E+00
  3.31890362E-01  1.26796455E+00
  3.32000632E-01  1.26768199E+00
  3.32110912E-01  1.26739925E+00
  3.32221203E-01  1.26711641E+00
  3.32331505E-01  1.26683339E+00
  3.32441819E-01  1.26655027E+00
  3.32552143E-01  1.26626696E+00
  3.32662479E-01  1.26598356E+00
  3.32772825E-01  1.26569997E+00
  3.32883183E-01  1.26541629E+00
  3.32993551E-01  1.26513241E+00
  3.33103931E-01  1.26484845E+00
  3.33214321E-01  1.26456430E+00
  3.33324723E-01  1.26428005E+00
  3.33435136E-01  1.26399561E+00
  3.33545559E-01  1.26371109E+00
  3.33655994E-01  1.26342637E+00
  3.33766440E-01  1.26314156E+00
  3.33876897E-01  1.26285656E+00
  3.33987365E-01  1.26257146E+00
  3.34097844E-01  1.26228618E+00
  3.34208334E-01  1.26200081E+00
  3.34318835E-01  1.26171524E+00
  3.34429347E-01  1.26142958E+00
  3.34539870E-01  1.26114374E+00
  3.34650404E-01  1.26085780E+00
  3.34760950E-01  1.26057167E+00
  3.34871506E-01  1.26028545E+00
  3.34982073E-01  1.25999903E+00
  3.35092652E-01  1.25971253E+00
  3.35203241E-01  1.25942583E+00
  3.35313842E-01  1.25913904E+00
  3.35424453E-01  1.25885207E+00
  3.35535076E-01  1.25856500E+00
  3.35645710E-01  1.25827774E+00
  3.35756355E-01  1.25799038E+00
  3.35867011E-01  1.25770284E+00
  3.35977678E-01  1.25741520E+00
  3.36088356E-01  1.25712738E+00
  3.36199045E-01  1.25683946E+00
  3.36309745E-01  1.25655135E+00
  3.36420456E-01  1.25626315E+00
  3.36531178E-01  1.25597475E+00
  3.36641912E-01  1.25568627E+00
  3.36752656E-01  1.25539759E+00
  3.36863412E-01  1.25510882E+00
  3.36974178E-01  1.25481986E+00
  3.37084956E-01  1.25453081E+00
  3.37195745E-01  1.25424157E+00
  3.37306544E-01  1.25395223E+00
  3.37417355E-01  1.25366271E+00
  3.37528177E-01  1.25337309E+00
  3.37639010E-01  1.25308328E+00
  3.37749854E-01  1.25279338E+00
  3.37860710E-01  1.25250329E+00
  3.37971576E-01  1.25221310E+00
  3.38082453E-01  1.25192273E+00
  3.38193342E-01  1.25163226E+00
  3.38304241E-01  1.25134160E+00
  3.38415152E-01  1.25105084E+00
  3.38526074E-01  1.25075990E+00
  3.38637007E-01  1.25046886E+00
  3.38747951E-01  1.25017764E+00
  3.38858906E-01  1.24988631E+00
  3.38969872E-01  1.24959480E+00
  3.39080849E-01  1.24930320E+00
  3.39191837E-01  1.24901140E+00
  3.39302837E-01  1.24871951E+00
  3.39413847E-01  1.24842744E+00
  3.39524869E-01  1.24813526E+00
  3.39635902E-01  1.24784290E+00
  3.39746946E-01  1.24755044E+00
  3.39858001E-01  1.24725780E+00
  3.39969067E-01  1.24696505E+00
  3.40080144E-01  1.24667212E+00
  3.40191232E-01  1.24637910E+00
  3.40302331E-01  1.24608588E+00
  3.40413442E-01  1.24579257E+00
  3.40524564E-01  1.24549907E+00
  3.40635696E-01  1.24520548E+00
  3.40746840E-01  1.24491169E+00
  3.40857995E-01  1.24461781E+00
  3.40969161E-01  1.24432374E+00
  3.41080338E-01  1.24402958E+00
  3.41191527E-01  1.24373523E+00
  3.41302726E-01  1.24344078E+00
  3.41413937E-01  1.24314614E+00
  3.41525158E-01  1.24285141E+00
  3.41636391E-01  1.24255648E+00
  3.41747635E-01  1.24226147E+00
  3.41858890E-01  1.24196626E+00
  3.41970156E-01  1.24167096E+00
  3.42081433E-01  1.24137546E+00
  3.42192722E-01  1.24107988E+00
  3.42304021E-01  1.24078410E+00
  3.42415332E-01  1.24048823E+00
  3.42526654E-01  1.24019216E+00
  3.42637987E-01  1.23989601E+00
  3.42749331E-01  1.23959966E+00
  3.42860686E-01  1.23930321E+00
  3.42972052E-01  1.23900658E+00
  3.43083430E-01  1.23870985E+00
  3.43194818E-01  1.23841293E+00
  3.43306218E-01  1.23811592E+00
  3.43417629E-01  1.23781872E+00
  3.43529051E-01  1.23752142E+00
  3.43640484E-01  1.23722393E+00
  3.43751929E-01  1.23692635E+00
  3.43863384E-01  1.23662857E+00
  3.43974851E-01  1.23633070E+00
  3.44086329E-01  1.23603264E+00
  3.44197817E-01  1.23573449E+00
  3.44309317E-01  1.23543614E+00
  3.44420829E-01  1.23513770E+00
  3.44532351E-01  1.23483907E+00
  3.44643885E-01  1.23454034E+00
  3.44755429E-01  1.23424143E+00
  3.44866985E-01  1.23394241E+00
  3.44978552E-01  1.23364321E+00
  3.45090130E-01  1.23334391E+00
  3.45201719E-01  1.23304442E+00
  3.45313320E-01  1.23274484E+00
  3.45424932E-01  1.23244506E+00
  3.45536554E-01  1.23214519E+00
  3.45648188E-01  1.23184513E+00
  3.45759833E-01  1.23154498E+00
  3.45871490E-01  1.23124463E+00
  3.45983157E-01  1.23094419E+00
  3.46094836E-01  1.23064356E+00
  3.46206525E-01  1.23034283E+00
  3.46318226E-01  1.23004191E+00
  3.46429938E-01  1.22974089E+00
  3.46541662E-01  1.22943969E+00
  3.46653396E-01  1.22913839E+00
  3.46765142E-01  1.22883689E+00
  3.46876899E-01  1.22853531E+00
  3.46988667E-01  1.22823353E+00
  3.47100446E-01  1.22793165E+00
  3.47212236E-01  1.22762959E+00
  3.47324038E-01  1.22732743E+00
  3.47435850E-01  1.22702508E+00
  3.47547674E-01  1.22672263E+00
  3.47659509E-01  1.22641999E+00
  3.47771356E-01  1.22611726E+00
  3.47883213E-01  1.22581433E+00
  3.47995082E-01  1.22551131E+00
  3.48106961E-01  1.22520810E+00
  3.48218852E-01  1.22490479E+00
  3.48330755E-01  1.22460129E+00
  3.48442668E-01  1.22429770E+00
  3.48554593E-01  1.22399391E+00
  3.48666528E-01  1.22369003E+00
  3.48778475E-01  1.22338596E+00
  3.48890433E-01  1.22308179E+00
  3.49002403E-01  1.22277743E+00
  3.49114383E-01  1.22247298E+00
  3.49226375E-01  1.22216833E+00
  3.49338378E-01  1.22186359E+00
  3.49450392E-01  1.22155865E+00
  3.49562417E-01  1.22125362E+00
  3.49674454E-01  1.22094840E+00
  3.49786502E-01  1.22064308E+00
  3.49898561E-01  1.22033757E+00
  3.50010631E-01  1.22003197E+00
  3.50122712E-01  1.21972617E+00
  3.50234805E-01  1.21942028E+00
  3.50346909E-01  1.21911420E+00
  3.50459024E-01  1.21880802E+00
  3.50571150E-01  1.21850165E+00
  3.50683287E-01  1.21819518E+00
  3.50795436E-01  1.21788852E+00
  3.50907596E-01  1.21758176E+00
  3.51019767E-01  1.21727482E+00
  3.51131949E-01  1.21696777E+00
  3.51244143E-01  1.21666054E+00
  3.51356347E-01  1.21635321E+00
  3.51468563E-01  1.21604569E+00
  3.51580790E-01  1.21573807E+00
  3.51693029E-01  1.21543026E+00
  3.51805278E-01  1.21512235E+00
  3.51917539E-01  1.21481425E+00
  3.52029811E-01  1.21450606E+00
  3.52142095E-01  1.21419767E+00
  3.52254389E-01  1.21388919E+00
  3.52366695E-01  1.21358052E+00
  3.52479012E-01  1.21327174E+00
  3.52591340E-01  1.21296278E+00
  3.52703680E-01  1.21265372E+00
  3.52816030E-01  1.21234447E+00
  3.52928392E-01  1.21203512E+00
  3.53040765E-01  1.21172559E+00
  3.53153150E-01  1.21141595E+00
  3.53265545E-01  1.21110612E+00
  3.53377952E-01  1.21079620E+00
  3.53490370E-01  1.21048608E+00
  3.53602800E-01  1.21017587E+00
  3.53715240E-01  1.20986546E+00
  3.53827692E-01  1.20955496E+00
  3.53940155E-01  1.20924427E+00
  3.54052630E-01  1.20893348E+00
  3.54165115E-01  1.20862250E+00
  3.54277612E-01  1.20831142E+00
  3.54390120E-01  1.20800015E+00
  3.54502640E-01  1.20768878E+00
  3.54615170E-01  1.20737722E+00
  3.54727712E-01  1.20706557E+00
  3.54840265E-01  1.20675372E+00
  3.54952829E-01  1.20644177E+00
  3.55065405E-01  1.20612963E+00
  3.55177992E-01  1.20581740E+00
  3.55290590E-01  1.20550497E+00
  3.55403199E-01  1.20519245E+00
  3.55515820E-01  1.20487973E+00
  3.55628452E-01  1.20456692E+00
  3.55741095E-01  1.20425392E+00
  3.55853750E-01  1.20394082E+00
  3.55966415E-01  1.20362752E+00
  3.56079092E-01  1.20331413E+00
  3.56191781E-01  1.20300055E+00
  3.56304480E-01  1.20268687E+00
  3.56417191E-01  1.20237300E+00
  3.56529913E-01  1.20205903E+00
  3.56642646E-01  1.20174486E+00
  3.56755391E-01  1.20143061E+00
  3.56868147E-01  1.20111615E+00
  3.56980914E-01  1.20080161E+00
  3.57093692E-01  1.20048686E+00
  3.57206482E-01  1.20017203E+00
  3.57319283E-01  1.19985700E+00
  3.57432095E-01  1.19954187E+00
  3.57544919E-01  1.19922655E+00
  3.57657754E-01  1.19891113E+00
  3.57770600E-01  1.19859552E+00
  3.57883457E-01  1.19827981E+00
  3.57996326E-01  1.19796391E+00
  3.58109206E-01  1.19764791E+00
  3.58222097E-01  1.19733173E+00
  3.58335000E-01  1.19701544E+00
  3.58447914E-01  1.19669896E+00
  3.58560839E-01  1.19638238E+00
  3.58673775E-01  1.19606561E+00
  3.58786723E-01  1.19574874E+00
  3.58899682E-01  1.19543168E+00
  3.59012652E-01  1.19511453E+00
  3.59125634E-01  1.19479718E+00
  3.59238627E-01  1.19447973E+00
  3.59351631E-01  1.19416209E+00
  3.59464647E-01  1.19384435E+00
  3.59577673E-01  1.19352642E+00
  3.59690712E-01  1.19320839E+00
  3.59803761E-01  1.19289017E+00
  3.59916822E-01  1.19257185E+00
  3.60029894E-01  1.19225334E+00
  3.60142977E-01  1.19193473E+00
  3.60256072E-01  1.19161593E+00
  3.60369178E-01  1.19129703E+00
  3.60482295E-01  1.19097794E+00
  3.60595424E-01  1.19065875E+00
  3.60708563E-01  1.19033936E+00
  3.60821715E-01  1.19001988E+00
  3.60934877E-01  1.18970021E+00
  3.61048051E-01  1.18938044E+00
  3.61161236E-01  1.18906047E+00
  3.61274433E-01  1.18874041E+00
  3.61387641E-01  1.18842015E+00
  3.61500860E-01  1.18809980E+00
  3.61614090E-01  1.18777925E+00
  3.61727332E-01  1.18745861E+00
  3.61840585E-01  1.18713777E+00
  3.61953849E-01  1.18681684E+00
  3.62067125E-01  1.18649571E+00
  3.62180412E-01  1.18617448E+00
  3.62293711E-01  1.18585306E+00
  3.62407020E-01  1.18553154E+00
  3.62520341E-01  1.18520983E+00
  3.62633674E-01  1.18488802E+00
  3.62747018E-01  1.18456602E+00
  3.62860373E-01  1.18424392E+00
  3.62973739E-01  1.18392163E+00
  3.63087117E-01  1.18359924E+00
  3.63200506E-01  1.18327665E+00
  3.63313906E-01  1.18295397E+00
  3.63427318E-01  1.18263109E+00
  3.63540741E-01  1.18230812E+00
  3.63654176E-01  1.18198495E+00
  3.63767621E-01  1.18166168E+00
  3.63881079E-01  1.18133823E+00
  3.63994547E-01  1.18101467E+00
  3.64108027E-01  1.18069092E+00
  3.64221518E-01  1.18036707E+00
  3.64335021E-01  1.18004303E+00
  3.64448534E-01  1.17971888E+00
  3.64562060E-01  1.17939455E+00
  3.64675596E-01  1.17907012E+00
  3.64789144E-01  1.17874549E+00
  3.64902704E-01  1.17842077E+00
  3.65016274E-01  1.17809585E+00
  3.65129856E-01  1.17777083E+00
  3.65243450E-01  1.17744562E+00
  3.65357054E-01  1.17712031E+00
  3.65470670E-01  1.17679481E+00
  3.65584298E-01  1.17646921E+00
  3.65697937E-01  1.17614342E+00
  3.65811587E-01  1.17581752E+00
  3.65925248E-01  1.17549144E+00
  3.66038921E-01  1.17516525E+00
  3.66152606E-01  1.17483887E+00
  3.66266301E-01  1.17451239E+00
  3.66380008E-01  1.17418572E+00
  3.66493727E-01  1.17385895E+00
  3.66607456E-01  1.17353199E+00
  3.66721198E-01  1.17320493E+00
  3.66834950E-01  1.17287767E+00
  3.66948714E-01  1.17255032E+00
  3.67062489E-01  1.17222277E+00
  3.67176276E-01  1.17189512E+00
  3.67290074E-01  1.17156728E+00
  3.67403883E-01  1.17123934E+00
  3.67517704E-01  1.17091121E+00
  3.67631536E-01  1.17058298E+00
  3.67745380E-01  1.17025455E+00
  3.67859235E-01  1.16992603E+00
  3.67973101E-01  1.16959731E+00
  3.68086979E-01  1.16926849E+00
  3.68200868E-01  1.16893948E+00
  3.68314768E-01  1.16861037E+00
  3.68428680E-01  1.16828106E+00
  3.68542603E-01  1.16795166E+00
  3.68656538E-01  1.16762206E+00
  3.68770484E-01  1.16729236E+00
  3.68884442E-01  1.16696247E+00
  3.68998410E-01  1.16663248E+00
  3.69112391E-01  1.16630230E+00
  3.69226382E-01  1.16597202E+00
  3.69340385E-01  1.16564154E+00
  3.69454400E-01  1.16531096E+00
  3.69568426E-01  1.16498019E+00
  3.69682463E-01  1.16464933E+00
  3.69796512E-01  1.16431826E+00
  3.69910572E-01  1.16398710E+00
  3.70024643E-01  1.16365574E+00
  3.70138726E-01  1.16332429E+00
  3.70252820E-01  1.16299264E+00
  3.70366926E-01  1.16266089E+00
  3.70481043E-01  1.16232894E+00
  3.70595172E-01  1.16199690E+00
  3.70709311E-01  1.16166466E+00
  3.70823463E-01  1.16133233E+00
  3.70937626E-01  1.16099980E+00
  3.71051800E-01  1.16066717E+00
  3.71165985E-01  1.16033434E+00
  3.71280182E-01  1.16000142E+00
  3.71394391E-01  1.15966830E+00
  3.71508611E-01  1.15933508E+00
  3.71622842E-01  1.15900167E+00
  3.71737085E-01  1.15866816E+00
  3.71851339E-01  1.15833445E+00
  3.71965604E-01  1.15800065E+00
  3.72079881E-01  1.15766665E+00
  3.72194170E-01  1.15733255E+00
  3.72308470E-01  1.15699826E+00
  3.72422781E-01  1.15666386E+00
  3.72537103E-01  1.15632928E+00
  3.72651438E-01  1.15599459E+00
  3.72765783E-01  1.15565971E+00
  3.72880140E-01  1.15532473E+00
  3.72994509E-01  1.15498955E+00
  3.73108888E-01  1.15465427E+00
  3.73223280E-01  1.15431880E+00
  3.73337683E-01  1.15398323E+00
  3.73452097E-01  1.15364747E+00
  3.73566522E-01  1.15331161E+00
  3.73680959E-01  1.15297555E+00
  3.73795408E-01  1.15263939E+00
  3.73909868E-01  1.15230303E+00
  3.74024339E-01  1.15196658E+00
  3.74138822E-01  1.15162993E+00
  3.74253317E-01  1.15129319E+00
  3.74367822E-01  1.15095624E+00
  3.74482340E-01  1.15061920E+00
  3.74596868E-01  1.15028196E+00
  3.74711408E-01  1.14994463E+00
  3.74825960E-01  1.14960710E+00
  3.74940523E-01  1.14926946E+00
  3.75055097E-01  1.14893164E+00
  3.75169683E-01  1.14859371E+00
  3.75284281E-01  1.14825559E+00
  3.75398890E-01  1.14791737E+00
  3.75513510E-01  1.14757895E+00
  3.75628142E-01  1.14724044E+00
  3.75742785E-01  1.14690173E+00
  3.75857440E-01  1.14656291E+00
  3.75972106E-01  1.14622391E+00
  3.76086783E-01  1.14588480E+00
  3.76201473E-01  1.14554550E+00
  3.76316173E-01  1.14520610E+00
  3.76430885E-01  1.14486650E+00
  3.76545609E-01  1.14452681E+00
  3.76660344E-01  1.14418692E+00
  3.76775090E-01  1.14384692E+00
  3.76889848E-01  1.14350674E+00
  3.77004618E-01  1.14316645E+00
  3.77119399E-01  1.14282597E+00
  3.77234191E-01  1.14248539E+00
  3.77348995E-01  1.14214461E+00
  3.77463810E-01  1.14180373E+00
  3.77578637E-01  1.14146266E+00
  3.77693475E-01  1.14112149E+00
  3.77808325E-01  1.14078012E+00
  3.77923186E-01  1.14043865E+00
  3.78038059E-01  1.14009698E+00
  3.78152943E-01  1.13975522E+00
  3.78267839E-01  1.13941326E+00
  3.78382746E-01  1.13907120E+00
  3.78497665E-01  1.13872895E+00
  3.78612595E-01  1.13838659E+00
  3.78727537E-01  1.13804404E+00
  3.78842490E-01  1.13770139E+00
  3.78957455E-01  1.13735854E+00
  3.79072431E-01  1.13701559E+00
