 ######################################################################
 #Data for Case=          11
 #   ALPHA,             N,       ITERATIONS, VW,          UMAX ,       UAVG,           UTAU1,          UTAU2    
  #  9.99999975E-05    1001      3377  1.28400002E+01  1.59605859E+01  1.42521211E+01  6.67347141E-01  2.22817842E-01
 ######################################################################
 # YPAD(I)/H,     U(I)/VW	
  6.52633635E-01  1.19166488E+00
  6.53643529E-01  1.19193009E+00
  6.54653322E-01  1.19219508E+00
  6.55663015E-01  1.19245939E+00
  6.56672606E-01  1.19272349E+00
  6.57682097E-01  1.19298689E+00
  6.58691487E-01  1.19325009E+00
  6.59700775E-01  1.19351259E+00
  6.60709963E-01  1.19377490E+00
  6.61719050E-01  1.19403651E+00
  6.62728036E-01  1.19429793E+00
  6.63736921E-01  1.19455864E+00
  6.64745705E-01  1.19481918E+00
  6.65754389E-01  1.19507900E+00
  6.66762971E-01  1.19533866E+00
  6.67771453E-01  1.19559759E+00
  6.68779833E-01  1.19585638E+00
